_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,time_stamp
5da8d1c190d081724d438649,5da7471dc2a44d9c0fc33387,5,2,1,2,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 4.33, 'comfortibility_score': 8.33}",25,8.33,comfortibility_score,5,40:33.0
5da8d1c190d081724d43864a,5d942741a9cf770a818e71b2,3,2,5,4,4,"{'chatty_score': 0.1, 'safety_score': 1, 'punctuality_score': 1.33, 'friendliness_score': 2.33, 'comfortibility_score': 3}",10,3,comfortibility_score,5,40:33.4
5da8d1f690d081724d438657,5d942632a9cf770a818ca921,2,2,3,3,1,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4.5, 'comfortibility_score': 2}",25,4.5,friendliness_score,4,41:26.1
5da8d1f690d081724d438658,5da7465cc2a44d9c0fc1f1ad,2,2,5,1,2,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 2}",25,12.5,friendliness_score,4,41:26.5
5da8d1f690d081724d438659,5d9426b8a9cf770a818d8ba7,1,3,4,5,4,"{'chatty_score': 4, 'safety_score': 6, 'punctuality_score': 0.67, 'friendliness_score': 2.25, 'comfortibility_score': 3.58}",25,6,safety_score,2,41:26.8
5da8d21390d081724d438665,5d94268da9cf770a818d42ce,2,4,5,1,3,"{'chatty_score': 2, 'safety_score': 2, 'punctuality_score': 4.5, 'friendliness_score': 0.1, 'comfortibility_score': 0}",25,4.5,punctuality_score,3,41:55.5
5da8d21390d081724d438666,5da7467fc2a44d9c0fc22d63,1,2,3,1,1,"{'chatty_score': 4.5, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",10,4.5,chatty_score,1,41:55.8
5da8d21490d081724d438667,5d9426e6a9cf770a818dd93a,4,1,1,5,4,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 2, 'friendliness_score': 0, 'comfortibility_score': 0}",10,12.5,chatty_score,1,41:56.2
5da8d2ed90d081724d438679,5d9425f6a9cf770a818c4766,2,1,1,5,4,"{'chatty_score': 1.33, 'safety_score': 5.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 3}",25,5.33,safety_score,2,45:33.6
5da8d2ee90d081724d43867a,5da74652c2a44d9c0fc1e1c6,3,4,5,4,2,"{'chatty_score': 0.1, 'safety_score': 4.33, 'punctuality_score': 8.33, 'friendliness_score': 2.33, 'comfortibility_score': 3}",30,8.33,punctuality_score,3,45:34.0
5da8d2ee90d081724d43867b,5da74728c2a44d9c0fc34603,2,2,4,4,1,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 1.33}",25,1.33,comfortibility_score,5,45:34.4
5da8d2ee90d081724d43867c,5d9426b2a9cf770a818d830e,3,4,4,4,1,"{'chatty_score': 2.33, 'safety_score': 5.33, 'punctuality_score': 6.33, 'friendliness_score': 1.33, 'comfortibility_score': 0.1}",25,6.33,punctuality_score,3,45:34.8
5da8d39790d081724d43868f,5d94261ea9cf770a818c8847,1,4,5,1,4,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 8.33, 'friendliness_score': 8.33, 'comfortibility_score': 0}",25,8.33,punctuality_score,3,48:23.7
5da8d39890d081724d438690,5da7468dc2a44d9c0fc245cb,1,2,3,5,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 1.33, 'comfortibility_score': 0}",25,1.33,friendliness_score,4,48:24.2
5da8d39890d081724d438691,5da7464bc2a44d9c0fc1d740,1,2,5,1,2,"{'chatty_score': 0.1, 'safety_score': 4, 'punctuality_score': 0, 'friendliness_score': 3, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,48:24.6
5da8d39890d081724d438692,5d9426b9a9cf770a818d8e3c,5,1,3,4,5,"{'chatty_score': 4.17, 'safety_score': 0.67, 'punctuality_score': 0.1, 'friendliness_score': 0.97, 'comfortibility_score': 2.57}",15,4.17,chatty_score,1,48:24.9
5da8d61690d081724d4386a5,5d942644a9cf770a818cc52c,3,2,5,1,3,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 2.33, 'friendliness_score': 1.33, 'comfortibility_score': 2.33}",25,2.33,punctuality_score,3,59:02.8
5da8d61790d081724d4386a6,5da74692c2a44d9c0fc24e3a,2,2,4,4,5,"{'chatty_score': 7, 'safety_score': 5.33, 'punctuality_score': 3, 'friendliness_score': 8.33, 'comfortibility_score': 5.33}",20,8.33,friendliness_score,4,59:03.3
5da8d61790d081724d4386a7,5d9425c8a9cf770a818bfe47,3,5,5,1,3,"{'chatty_score': 5.33, 'safety_score': 2.33, 'punctuality_score': 1.33, 'friendliness_score': 8.33, 'comfortibility_score': 3}",15,8.33,friendliness_score,4,59:03.5
5da8d61790d081724d4386a8,5d9426b7a9cf770a818d8b18,5,3,5,5,2,"{'chatty_score': 5.33, 'safety_score': 2.33, 'punctuality_score': 0.33, 'friendliness_score': 3, 'comfortibility_score': 1.33}",15,5.33,chatty_score,1,59:03.8
5da8d65190d081724d4386b5,5d9425e7a9cf770a818c2f3c,3,3,2,4,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 12.5}",25,12.5,comfortibility_score,5,00:01.9
5da8d65290d081724d4386b6,5da746abc2a44d9c0fc276f0,1,4,4,5,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0.5}",20,0.5,punctuality_score,3,00:02.2
5da8d65290d081724d4386b7,5d942769a9cf770a818eb33e,4,3,5,1,2,"{'chatty_score': 8, 'safety_score': 0.1, 'punctuality_score': 8, 'friendliness_score': 4.5, 'comfortibility_score': 0}",20,8,chatty_score,1,00:02.6
5da8d67890d081724d4386c3,5d942688a9cf770a818d3954,4,5,2,3,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 4.5}",25,4.5,comfortibility_score,5,00:40.7
5da8d67890d081724d4386c4,5d94262fa9cf770a818ca2d6,1,5,4,1,4,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 4.5}",25,4.5,comfortibility_score,5,00:41.0
5da8d67990d081724d4386c5,5d9426a6a9cf770a818d6d34,5,1,4,1,5,"{'chatty_score': 0.37, 'safety_score': 0.71, 'punctuality_score': 2.44, 'friendliness_score': 1.41, 'comfortibility_score': 2.77}",15,2.77,comfortibility_score,5,00:41.3
5da8d6ba90d081724d4386d1,5d94268fa9cf770a818d4663,3,4,1,1,3,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0.5}",25,4.5,chatty_score,1,01:47.0
5da8d6bb90d081724d4386d2,5da74676c2a44d9c0fc21e87,4,5,5,1,5,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 12.5}",10,12.5,chatty_score,1,01:47.5
5da8d6bb90d081724d4386d3,5d9426faa9cf770a818df909,3,5,2,2,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 6.25, 'friendliness_score': 4.67, 'comfortibility_score': 0.25}",30,6.25,punctuality_score,3,01:47.9
5da8d70590d081724d4386e5,5d942648a9cf770a818ccbc2,5,3,3,2,4,"{'chatty_score': 3, 'safety_score': 1.33, 'punctuality_score': 0.33, 'friendliness_score': 1.33, 'comfortibility_score': 5.33}",25,5.33,comfortibility_score,5,03:01.3
5da8d70590d081724d4386e6,5da7472ac2a44d9c0fc3494d,4,1,2,2,3,"{'chatty_score': 0.1, 'safety_score': 8.33, 'punctuality_score': 3, 'friendliness_score': 0, 'comfortibility_score': 1.33}",30,8.33,safety_score,2,03:01.9
5da8d70690d081724d4386e7,5da746efc2a44d9c0fc2e726,3,4,2,5,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 3, 'friendliness_score': 1, 'comfortibility_score': 7}",30,7,comfortibility_score,5,03:02.4
5da8d70690d081724d4386e8,5d9426a3a9cf770a818d6896,3,2,3,4,2,"{'chatty_score': 1.47, 'safety_score': 0.17, 'punctuality_score': 4.17, 'friendliness_score': 1.5, 'comfortibility_score': 4.27}",25,4.27,comfortibility_score,5,03:02.7
5da8d7cf90d081724d4386fb,5d942652a9cf770a818cdd38,1,1,3,2,5,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 4.33, 'friendliness_score': 7, 'comfortibility_score': 1.33}",25,7,friendliness_score,4,06:23.0
5da8d7cf90d081724d4386fc,5da7464ac2a44d9c0fc1d5e8,4,5,3,1,5,"{'chatty_score': 2.33, 'safety_score': 5.33, 'punctuality_score': 5.33, 'friendliness_score': 5.33, 'comfortibility_score': 0.33}",25,5.33,safety_score,2,06:23.7
5da8d7d090d081724d4386fd,5da74676c2a44d9c0fc21e4e,2,4,5,1,5,"{'chatty_score': 2.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 4.33}",20,4.33,comfortibility_score,5,06:24.3
5da8d7d090d081724d4386fe,5d9426c3a9cf770a818d9e85,2,1,4,1,2,"{'chatty_score': 0.1, 'safety_score': 3, 'punctuality_score': 8.33, 'friendliness_score': 0, 'comfortibility_score': 0}",30,8.33,punctuality_score,3,06:24.8
5da8d7f590d081724d438711,5d94268ea9cf770a818d4454,3,1,3,1,2,"{'chatty_score': 8.33, 'safety_score': 5.33, 'punctuality_score': 0.1, 'friendliness_score': 5.33, 'comfortibility_score': 0}",25,8.33,chatty_score,1,07:01.4
5da8d7f590d081724d438712,5da7472dc2a44d9c0fc34ee2,5,4,3,4,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 3, 'friendliness_score': 5.33, 'comfortibility_score': 1.33}",20,5.33,friendliness_score,4,07:01.9
5da8d7f690d081724d438713,5da74660c2a44d9c0fc1f818,5,1,1,4,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 5.33, 'comfortibility_score': 0.33}",30,5.33,friendliness_score,4,07:02.3
5da8d7f690d081724d438714,5d9426a4a9cf770a818d69ff,4,5,3,4,2,"{'chatty_score': 3.69, 'safety_score': 4.36, 'punctuality_score': 1.03, 'friendliness_score': 0.1, 'comfortibility_score': 2.19}",10,4.36,safety_score,2,07:02.6
5da8d81190d081724d438727,5d9425cca9cf770a818c058c,2,4,3,4,5,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 3, 'comfortibility_score': 0}",25,3,chatty_score,1,07:29.1
5da8d81190d081724d438728,5d942647a9cf770a818ccb07,5,5,3,3,5,"{'chatty_score': 0.1, 'safety_score': 8.33, 'punctuality_score': 0, 'friendliness_score': 3, 'comfortibility_score': 0}",20,8.33,safety_score,2,07:29.5
5da8d81190d081724d438729,5d942699a9cf770a818d5855,1,5,4,1,4,"{'chatty_score': 0.1, 'safety_score': 3, 'punctuality_score': 0, 'friendliness_score': 0.33, 'comfortibility_score': 1.33}",20,3,safety_score,2,07:29.8
5da8d81290d081724d43872a,5d9426aba9cf770a818d7692,2,5,4,1,3,"{'chatty_score': 2.53, 'safety_score': 1.08, 'punctuality_score': 2.74, 'friendliness_score': 2.45, 'comfortibility_score': 1.74}",20,2.74,punctuality_score,3,07:30.2
5da8d83590d081724d43873d,5d94267fa9cf770a818d29cc,1,3,5,4,1,"{'chatty_score': 6.33, 'safety_score': 6.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 5.33}",25,6.33,chatty_score,1,08:05.9
5da8d83690d081724d43873e,5d942615a9cf770a818c78bf,4,3,5,5,5,"{'chatty_score': 5.33, 'safety_score': 4, 'punctuality_score': 5.33, 'friendliness_score': 0.1, 'comfortibility_score': 6.33}",30,6.33,comfortibility_score,5,08:06.2
5da8d83690d081724d43873f,5d94262ca9cf770a818c9ef3,3,4,4,4,4,"{'chatty_score': 8.33, 'safety_score': 7, 'punctuality_score': 0.1, 'friendliness_score': 4, 'comfortibility_score': 0}",30,8.33,chatty_score,1,08:06.5
5da8d83690d081724d438740,5d9426cea9cf770a818db21c,2,5,1,3,2,"{'chatty_score': 0.1, 'safety_score': 3.37, 'punctuality_score': 1.47, 'friendliness_score': 4.17, 'comfortibility_score': 2.67}",15,4.17,friendliness_score,4,08:06.8
5da8d8ba90d081724d43874d,5d94264ca9cf770a818cd37f,1,2,3,3,4,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 4.5, 'friendliness_score': 0, 'comfortibility_score': 12.5}",25,12.5,comfortibility_score,5,10:18.5
5da8d8ba90d081724d43874e,5da746b8c2a44d9c0fc28d81,2,3,3,3,5,"{'chatty_score': 12.5, 'safety_score': 8, 'punctuality_score': 0.1, 'friendliness_score': 0.5, 'comfortibility_score': 0}",10,12.5,chatty_score,1,10:18.8
5da8d8bb90d081724d43874f,5d9426cca9cf770a818dada4,5,1,5,4,4,"{'chatty_score': 1.67, 'safety_score': 2, 'punctuality_score': 1.0, 'friendliness_score': 5.67, 'comfortibility_score': 5.67}",10,5.67,friendliness_score,4,10:19.1
5da8d8de90d081724d43875b,5d942623a9cf770a818c8fb3,1,3,4,3,2,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 0}",25,12.5,chatty_score,1,10:54.5
5da8d8de90d081724d43875c,5d942632a9cf770a818ca7ae,3,3,4,1,3,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 8}",30,8,comfortibility_score,5,10:54.8
5da8d8df90d081724d43875d,5d9426a9a9cf770a818d72f8,5,3,2,1,2,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 12.5, 'friendliness_score': 0, 'comfortibility_score': 0}",30,12.5,punctuality_score,3,10:55.2
5da8d8f690d081724d438769,5d942647a9cf770a818cc9d3,5,1,5,1,2,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 12.5, 'friendliness_score': 0, 'comfortibility_score': 4.5}",25,12.5,punctuality_score,3,11:18.4
5da8d8f690d081724d43876a,5da74671c2a44d9c0fc2159e,5,5,4,1,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 0}",30,12.5,friendliness_score,4,11:18.7
5da8d8f790d081724d43876b,5d9426cba9cf770a818dacb3,1,5,4,1,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",30,0.5,punctuality_score,3,11:19.0
5da8d9c690d081724d43877d,5d94269aa9cf770a818d59ba,5,1,3,1,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 1.33, 'friendliness_score': 0, 'comfortibility_score': 0}",25,1.33,punctuality_score,3,14:46.7
5da8d9c790d081724d43877e,5da746c1c2a44d9c0fc29cdf,5,4,1,5,5,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 2.33, 'comfortibility_score': 2.33}",30,2.33,friendliness_score,4,14:47.2
5da8d9c790d081724d43877f,5da74673c2a44d9c0fc218af,5,3,4,5,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 8.33, 'friendliness_score': 0.33, 'comfortibility_score': 0.33}",30,8.33,punctuality_score,3,14:47.5
5da8d9c790d081724d438780,5d942775a9cf770a818ec2a5,4,2,5,5,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 5.33}",10,5.33,comfortibility_score,5,14:47.9
5da8d9f290d081724d438793,5d9425f5a9cf770a818c44e5,3,5,5,1,1,"{'chatty_score': 7, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 3, 'comfortibility_score': 0.33}",25,7,chatty_score,1,15:30.9
5da8d9f390d081724d438794,5d942686a9cf770a818d3681,1,3,3,3,3,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 8.33, 'friendliness_score': 0, 'comfortibility_score': 0.33}",25,8.33,punctuality_score,3,15:31.3
5da8d9f390d081724d438795,5da7466ec2a44d9c0fc20fe7,1,5,3,1,1,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 0.33, 'friendliness_score': 0, 'comfortibility_score': 5.33}",25,5.33,chatty_score,1,15:31.7
5da8d9f490d081724d438796,5d9426a8a9cf770a818d711c,5,5,3,1,5,"{'chatty_score': 1.36, 'safety_score': 1.88, 'punctuality_score': 2.61, 'friendliness_score': 2.18, 'comfortibility_score': 2.39}",20,2.61,punctuality_score,3,15:32.1
5da8da6590d081724d4387a3,5d9425b6a9cf770a818be3ef,5,5,2,3,2,"{'chatty_score': 0.1, 'safety_score': 12.5, 'punctuality_score': 12.5, 'friendliness_score': 4.5, 'comfortibility_score': 2}",25,12.5,safety_score,2,17:25.4
5da8da6590d081724d4387a4,5da746afc2a44d9c0fc27e27,4,2,4,5,2,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 4.5, 'friendliness_score': 0.5, 'comfortibility_score': 0}",10,4.5,punctuality_score,3,17:25.8
5da8da6690d081724d4387a5,5d9426a1a9cf770a818d65c8,3,1,4,2,4,"{'chatty_score': 6, 'safety_score': 2.25, 'punctuality_score': 0.1, 'friendliness_score': 6, 'comfortibility_score': 0}",20,6,chatty_score,1,17:26.0
5da8da7290d081724d4387b1,5d942600a9cf770a818c573f,1,5,1,1,1,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4.5, 'comfortibility_score': 0}",25,4.5,friendliness_score,4,17:38.7
5da8da7290d081724d4387b2,5d9425fda9cf770a818c52e7,2,4,1,4,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",15,0.5,punctuality_score,3,17:39.0
5da8da7390d081724d4387b3,5d9426a8a9cf770a818d7064,1,5,1,4,5,"{'chatty_score': 0.67, 'safety_score': 0.67, 'punctuality_score': 0.1, 'friendliness_score': 3.87, 'comfortibility_score': 1.37}",25,3.87,friendliness_score,4,17:39.3
5da8da8890d081724d4387bf,5d94269fa9cf770a818d60dc,4,4,5,2,4,"{'chatty_score': 8, 'safety_score': 4.5, 'punctuality_score': 12.5, 'friendliness_score': 0.1, 'comfortibility_score': 2}",25,12.5,punctuality_score,3,18:00.5
5da8da8890d081724d4387c0,5d9425bca9cf770a818bed93,2,2,5,5,2,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 12.5, 'friendliness_score': 4.5, 'comfortibility_score': 8}",25,12.5,punctuality_score,3,18:00.8
5da8da8990d081724d4387c1,5d9426c6a9cf770a818da343,4,1,1,5,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 4.5}",25,4.5,comfortibility_score,5,18:01.0
5da8db2390d081724d4387d3,5d942660a9cf770a818cf4a6,5,2,1,2,3,"{'chatty_score': 4.33, 'safety_score': 5.33, 'punctuality_score': 0.1, 'friendliness_score': 5.33, 'comfortibility_score': 3}",25,5.33,safety_score,2,20:35.3
5da8db2390d081724d4387d4,5da746fcc2a44d9c0fc2fcbb,5,3,3,3,3,"{'chatty_score': 5.33, 'safety_score': 1, 'punctuality_score': 0.1, 'friendliness_score': 1.33, 'comfortibility_score': 7}",10,7,comfortibility_score,5,20:35.7
5da8db2390d081724d4387d5,5d942607a9cf770a818c61e1,5,3,2,3,5,"{'chatty_score': 4.33, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 6.33}",10,6.33,comfortibility_score,5,20:36.0
5da8db2490d081724d4387d6,5d9426b8a9cf770a818d8c61,1,3,2,1,3,"{'chatty_score': 6.67, 'safety_score': 1.5, 'punctuality_score': 6.67, 'friendliness_score': 1.5, 'comfortibility_score': 0.67}",10,6.67,chatty_score,1,20:36.3
5da8db5f90d081724d4387e9,5d9425f2a9cf770a818c40c4,3,4,2,1,5,"{'chatty_score': 2.33, 'safety_score': 3, 'punctuality_score': 0.1, 'friendliness_score': 7, 'comfortibility_score': 0.33}",25,7,friendliness_score,4,21:35.6
5da8db5f90d081724d4387ea,5da7465fc2a44d9c0fc1f696,5,4,3,4,3,"{'chatty_score': 5.33, 'safety_score': 3, 'punctuality_score': 0.33, 'friendliness_score': 0.1, 'comfortibility_score': 7}",25,7,comfortibility_score,5,21:36.0
5da8db6090d081724d4387eb,5d9425eea9cf770a818c3914,4,4,1,2,5,"{'chatty_score': 1, 'safety_score': 0.33, 'punctuality_score': 1.33, 'friendliness_score': 1.33, 'comfortibility_score': 3}",10,3,comfortibility_score,5,21:36.4
5da8db6090d081724d4387ec,5d9426c1a9cf770a818d9acc,4,2,3,1,2,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 8.33, 'friendliness_score': 0, 'comfortibility_score': 5.33}",25,8.33,punctuality_score,3,21:36.7
5da8db8590d081724d4387f9,5d94261ca9cf770a818c8400,4,5,4,2,1,"{'chatty_score': 0.1, 'safety_score': 4.5, 'punctuality_score': 12.5, 'friendliness_score': 0.5, 'comfortibility_score': 0}",25,12.5,punctuality_score,3,22:13.4
5da8db8590d081724d4387fa,5da74695c2a44d9c0fc2521d,3,5,1,3,2,"{'chatty_score': 8, 'safety_score': 8, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 4.5}",20,8,chatty_score,1,22:13.9
5da8db8690d081724d4387fb,5d942721a9cf770a818e3a72,2,1,4,5,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 8, 'friendliness_score': 0, 'comfortibility_score': 0}",15,8,punctuality_score,3,22:14.2
5da8dc0290d081724d438807,5d9425bda9cf770a818beed8,2,2,1,1,5,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 0}",25,12.5,friendliness_score,4,24:18.5
5da8dc0390d081724d438808,5da746d7c2a44d9c0fc2c169,4,4,4,2,5,"{'chatty_score': 8, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",30,8,chatty_score,1,24:19.1
5da8dc0390d081724d438809,5d9426c6a9cf770a818da3a2,3,5,2,4,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",15,0.1,chatty_score,1,24:19.9
5da8dcbc90d081724d438815,5d9425f4a9cf770a818c43c6,5,5,3,4,4,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 4.5, 'friendliness_score': 0, 'comfortibility_score': 2}",25,4.5,punctuality_score,3,27:24.6
5da8dcbc90d081724d438816,5d942615a9cf770a818c792c,3,4,2,4,4,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 2, 'friendliness_score': 8, 'comfortibility_score': 8}",30,12.5,chatty_score,1,27:24.9
5da8dcbd90d081724d438817,5d9426aba9cf770a818d7708,5,4,2,3,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 4.5, 'friendliness_score': 0.5, 'comfortibility_score': 0}",20,4.5,punctuality_score,3,27:25.3
5da8dce890d081724d438823,5d942621a9cf770a818c8ce1,2,1,3,5,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 0.5}",25,0.5,friendliness_score,4,28:08.6
5da8dce890d081724d438824,5d942616a9cf770a818c7b0b,1,2,3,5,5,"{'chatty_score': 0.1, 'safety_score': 12.5, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 8}",20,12.5,safety_score,2,28:08.9
5da8dce990d081724d438825,5d9426cfa9cf770a818db2fb,2,2,4,2,5,"{'chatty_score': 0.25, 'safety_score': 4, 'punctuality_score': 0.92, 'friendliness_score': 0.1, 'comfortibility_score': 2.25}",10,4,safety_score,2,28:09.4
5da8dd1290d081724d438837,5d94268ea9cf770a818d43b6,2,1,1,3,1,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4.33, 'comfortibility_score': 2.33}",25,4.33,friendliness_score,4,28:50.6
5da8dd1290d081724d438838,5d94264ba9cf770a818cd182,3,2,4,5,3,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 5.33, 'comfortibility_score': 0.33}",25,5.33,friendliness_score,4,28:50.9
5da8dd1390d081724d438839,5d942651a9cf770a818cdb4b,5,2,1,5,3,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 2.33, 'friendliness_score': 0, 'comfortibility_score': 0}",20,2.33,punctuality_score,3,28:51.3
5da8dd1390d081724d43883a,5d9426a1a9cf770a818d64a8,3,5,3,1,1,"{'chatty_score': 1.78, 'safety_score': 0.19, 'punctuality_score': 1.78, 'friendliness_score': 2.86, 'comfortibility_score': 2.75}",25,2.86,friendliness_score,4,28:51.7
