_id,max_variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,giving_feedback_classifier_int
5dce10c121697e035c3c7cd9,0.1,20,2,4,5,4,4,1
5dce10c121697e035c3c7cda,8.0,25,5,4,2,2,3,4
5dce10c121697e035c3c7cdb,4.5,20,3,3,1,3,2,3
5dce10c121697e035c3c7cdc,4.86,20,3,5,2,2,1,3
5dce10c121697e035c3c7cdd,8.33,25,5,1,3,5,2,2
5dce10c121697e035c3c7cde,8.33,30,5,5,2,2,2,1
5dce10c121697e035c3c7cdf,4.0,20,4,3,3,5,4,5
5dce10c121697e035c3c7ce0,3.78,30,2,4,4,4,4,3
5dce10c121697e035c3c7ce1,12.5,25,1,4,5,1,4,1
5dce10c121697e035c3c7ce2,0.5,15,4,2,5,3,2,2
5dce10c121697e035c3c7ce3,2.67,20,1,5,4,1,2,3
5dce10c121697e035c3c7ce4,6.33,25,4,3,2,2,1,5
5dce10c121697e035c3c7ce5,6.33,30,5,2,4,1,5,5
5dce10c121697e035c3c7ce6,4.33,10,5,1,4,2,1,1
5dce10c121697e035c3c7ce7,5.5,30,2,3,3,4,2,4
5dce10c121697e035c3c7ce8,4.5,25,3,4,4,2,5,2
5dce10c121697e035c3c7ce9,2.0,15,5,2,2,5,5,3
5dce10c121697e035c3c7cea,4.08,25,5,2,3,4,1,5
5dce10c121697e035c3c7ceb,4.33,25,2,4,1,3,5,1
5dce10c121697e035c3c7cec,3.0,15,1,1,3,1,4,1
5dce10c121697e035c3c7ced,8.33,10,5,1,2,2,3,2
5dce10c121697e035c3c7cee,8.33,10,1,4,5,3,5,1
5dce10c121697e035c3c7cef,8.33,25,4,3,5,1,1,3
5dce10c121697e035c3c7cf0,8.33,15,1,2,5,1,4,5
5dce10c121697e035c3c7cf1,5.33,25,5,4,4,1,5,3
5dce10c121697e035c3c7cf2,8.33,30,5,5,3,2,4,5
5dce10c121697e035c3c7cf3,4.5,25,5,1,5,5,5,1
5dce10c121697e035c3c7cf4,8.0,10,5,1,5,4,4,4
5dce10c121697e035c3c7cf5,3.64,20,2,1,4,1,1,5
5dce10c121697e035c3c7cf6,6.33,25,5,1,2,5,2,3
5dce10c121697e035c3c7cf7,8.33,30,4,3,1,4,3,5
5dce10c121697e035c3c7cf8,8.33,10,5,4,4,5,2,5
5dce10c121697e035c3c7cf9,5.03,25,4,2,2,2,2,1
5dce10c121697e035c3c7cfa,2.0,25,4,1,2,2,3,1
5dce10c121697e035c3c7cfb,0.5,30,5,5,1,5,4,2
5dce10c121697e035c3c7cfc,8.0,15,1,5,1,1,3,3
5dce10c121697e035c3c7cfd,8.0,25,4,4,1,1,3,2
5dce10c121697e035c3c7cfe,12.5,30,4,4,1,2,2,2
5dce10c121697e035c3c7cff,6.25,15,3,3,5,1,1,4
5dce10c121697e035c3c7d00,7.0,25,5,5,3,3,5,2
5dce10c121697e035c3c7d01,0.33,10,5,3,4,5,3,1
5dce10c121697e035c3c7d02,6.33,20,5,3,3,1,5,1
5dce10c121697e035c3c7d03,5.07,20,4,4,1,3,5,1
5dce10c121697e035c3c7d04,4.5,25,3,3,5,1,5,5
5dce10c121697e035c3c7d05,8.0,15,5,5,1,3,2,1
5dce10c121697e035c3c7d06,0.5,20,2,3,1,1,2,5
5dce10c121697e035c3c7d07,3.0,25,3,5,3,5,3,1
5dce10c121697e035c3c7d08,8.33,15,1,5,2,3,4,3
5dce10c121697e035c3c7d09,8.33,25,5,5,2,2,2,1
5dce10c121697e035c3c7d0a,5.19,10,2,5,1,1,3,4
5dce10c121697e035c3c7d0b,2.0,25,1,4,5,4,5,1
5dce10c121697e035c3c7d0c,4.5,10,2,2,5,4,2,2
5dce10c121697e035c3c7d0d,5.67,10,1,5,4,4,2,2
5dce10c121697e035c3c7d0e,4.5,25,3,2,3,1,4,1
5dce10c121697e035c3c7d0f,12.5,30,2,1,1,1,5,1
5dce10c121697e035c3c7d10,8.0,30,3,5,5,3,3,2
5dce10c121697e035c3c7d11,8.33,25,2,2,2,3,4,3
5dce10c121697e035c3c7d12,0.33,25,4,1,4,4,5,4
5dce10c121697e035c3c7d13,8.33,10,3,3,5,3,3,2
5dce10c121697e035c3c7d14,6.33,20,2,2,4,2,3,4
5dce10c121697e035c3c7d15,8.33,25,3,1,4,5,4,2
5dce10c121697e035c3c7d16,8.33,15,4,1,1,5,3,2
5dce10c121697e035c3c7d17,7.0,10,1,4,5,5,4,1
5dce10c121697e035c3c7d18,4.74,25,2,3,5,1,2,1
5dce10c121697e035c3c7d19,4.33,25,1,2,3,2,2,1
5dce10c121697e035c3c7d1a,7.0,30,1,1,5,2,1,4
5dce10c121697e035c3c7d1b,8.33,15,2,2,4,5,1,3
5dce10c121697e035c3c7d1c,6.33,30,1,3,4,4,1,1
5dce10c121697e035c3c7d1d,4.33,25,3,2,5,2,1,4
5dce10c121697e035c3c7d1e,1.33,25,3,3,5,1,4,5
5dce10c121697e035c3c7d1f,3.0,15,1,5,5,1,1,4
5dce10c121697e035c3c7d20,4.75,20,2,1,3,2,5,1
5dce10c121697e035c3c7d21,4.33,25,4,4,2,2,5,3
5dce10c121697e035c3c7d22,5.33,15,4,1,1,4,5,3
5dce10c121697e035c3c7d23,4.33,15,1,3,5,2,5,4
5dce10c121697e035c3c7d24,3.82,10,2,1,4,1,4,3
5dce10c121697e035c3c7d25,12.5,25,5,3,3,3,5,4
5dce10c121697e035c3c7d26,4.5,10,5,2,2,5,4,2
5dce10c121697e035c3c7d27,3.71,20,1,1,1,4,1,5
5dce10c121697e035c3c7d28,12.5,25,2,5,3,3,4,1
5dce10c121697e035c3c7d29,12.5,25,3,5,2,2,3,2
5dce10c121697e035c3c7d2a,5.07,15,4,3,5,4,4,5
5dce10c121697e035c3c7d2b,8.33,25,2,2,5,3,2,4
5dce10c121697e035c3c7d2c,4.0,15,3,3,4,3,1,2
5dce10c121697e035c3c7d2d,6.33,20,4,2,5,4,5,4
5dce10c121697e035c3c7d2e,7.0,10,5,1,5,5,2,2
5dce10c121697e035c3c7d2f,0.5,25,1,1,1,4,2,3
5dce10c121697e035c3c7d30,8.0,20,2,1,2,4,3,4
5dce10c121697e035c3c7d31,6.25,30,1,3,4,3,5,2
5dce10c121697e035c3c7d32,0.1,25,4,2,5,2,5,1
5dce10c121697e035c3c7d33,8.0,30,2,1,5,1,4,4
5dce10c121697e035c3c7d34,6.0,10,4,5,2,4,4,1
5dce10c121697e035c3c7d35,1.33,25,3,1,4,5,1,5
5dce10c121697e035c3c7d36,8.33,30,2,2,3,5,1,2
5dce10c121697e035c3c7d37,7.0,25,2,4,2,4,3,5
5dce10c121697e035c3c7d38,4.0,15,1,3,1,1,4,3
5dce10c121697e035c3c7d39,4.5,25,5,1,5,3,1,5
5dce10c121697e035c3c7d3a,0.5,30,5,2,5,1,3,2
5dce10c121697e035c3c7d3b,0.1,15,3,2,5,3,5,1
5dce10c121697e035c3c7d3c,0.5,25,4,3,2,5,5,4
5dce10c121697e035c3c7d3d,12.5,20,3,4,5,4,3,1
5dce10c121697e035c3c7d3e,8.33,20,2,1,3,5,2,1
5dce10c121697e035c3c7d3f,4.5,25,1,2,4,2,5,4
5dce10c121697e035c3c7d40,12.5,25,3,1,1,2,4,4
5dce10c121697e035c3c7d41,4.17,20,3,1,5,2,1,1
5dce10c121697e035c3c7d42,8.0,25,2,4,3,2,4,1
5dce10c121697e035c3c7d43,4.5,10,1,4,2,2,2,2
5dce10c121697e035c3c7d44,5.12,20,1,5,2,3,5,1
5dce10c121697e035c3c7d45,0.33,25,1,1,4,3,4,1
5dce10c121697e035c3c7d46,1.33,30,3,2,4,2,3,2
5dce10c121697e035c3c7d47,0.33,20,5,2,5,3,1,5
5dce10c121697e035c3c7d48,4.25,15,3,5,3,5,5,5
5dce10c121697e035c3c7d49,4.33,25,1,1,5,2,4,2
5dce10c121697e035c3c7d4a,8.33,25,1,2,3,3,1,4
5dce10c121697e035c3c7d4b,8.33,20,2,3,4,1,4,5
5dce10c121697e035c3c7d4c,5.33,15,5,3,3,4,3,3
5dce10c121697e035c3c7d4d,12.5,25,3,3,3,3,3,3
5dce10c121697e035c3c7d4e,4.5,30,5,3,2,4,1,2
5dce10c121697e035c3c7d4f,4.92,30,5,3,1,2,2,1
5dce10c121697e035c3c7d50,8.0,25,4,3,2,1,4,5
5dce10c121697e035c3c7d51,2.0,20,4,2,1,2,2,4
5dce10c121697e035c3c7d52,6.92,30,3,1,1,3,5,2
5dce10c121697e035c3c7d53,6.33,25,1,1,4,2,4,1
5dce10c121697e035c3c7d54,5.33,25,3,3,4,1,3,2
5dce10c121697e035c3c7d55,7.0,25,3,2,5,1,1,5
5dce10c121697e035c3c7d56,3.25,25,1,4,4,5,5,4
5dce10c121697e035c3c7d57,12.5,25,5,3,5,4,2,2
5dce10c121697e035c3c7d58,12.5,20,2,2,1,1,2,1
5dce10c121697e035c3c7d59,6.25,15,3,3,2,4,5,3
5dce10c121697e035c3c7d5a,5.33,25,2,3,2,2,4,3
5dce10c121697e035c3c7d5b,8.33,25,1,1,3,1,4,2
5dce10c121697e035c3c7d5c,8.33,25,3,5,1,1,4,2
5dce10c121697e035c3c7d5d,4.97,10,2,2,2,1,1,1
5dce10c121697e035c3c7d5e,7.0,25,4,2,2,2,1,3
5dce10c121697e035c3c7d5f,1.33,25,5,5,5,2,3,1
5dce10c121697e035c3c7d60,8.33,10,5,1,3,2,1,1
5dce10c121697e035c3c7d61,5.77,15,5,3,5,2,4,4
5dce10c121697e035c3c7d62,4.33,25,4,3,4,1,1,5
5dce10c121697e035c3c7d63,3.0,25,4,3,4,1,1,2
5dce10c121697e035c3c7d64,5.33,30,5,5,2,3,4,2
5dce10c121697e035c3c7d65,5.33,20,1,2,4,5,4,2
5dce10c121697e035c3c7d66,12.5,25,1,4,2,3,3,4
5dce10c121697e035c3c7d67,12.5,15,2,5,5,4,4,3
5dce10c121697e035c3c7d68,8.33,25,4,2,3,4,1,1
5dce10c121697e035c3c7d69,6.67,25,5,2,5,1,1,2
5dce10c121697e035c3c7d6a,5.33,25,3,5,2,4,3,3
5dce10c121697e035c3c7d6b,1.33,15,5,3,2,1,4,1
5dce10c121697e035c3c7d6c,4.3,10,3,5,3,5,4,1
5dce10c121697e035c3c7d6d,4.33,25,3,5,5,2,2,5
5dce10c121697e035c3c7d6e,6.33,10,2,5,2,3,5,1
5dce10c121697e035c3c7d6f,0.1,10,3,5,4,4,1,1
5dce10c121697e035c3c7d70,8.33,20,1,5,3,4,3,4
5dce10c121697e035c3c7d71,6.33,25,4,1,2,1,5,2
5dce10c121697e035c3c7d72,6.33,25,1,1,2,3,4,3
5dce10c121697e035c3c7d73,8.33,25,1,1,2,2,5,2
5dce10c121697e035c3c7d74,5.33,20,4,3,2,5,3,2
5dce10c121697e035c3c7d75,4.33,25,1,2,4,4,3,5
5dce10c121697e035c3c7d76,7.0,15,3,3,5,1,2,3
5dce10c121697e035c3c7d77,0.33,10,1,1,5,1,1,3
5dce10c121697e035c3c7d78,7.0,20,4,5,4,2,1,1
5dce10c121697e035c3c7d79,8.33,25,4,4,4,1,2,2
5dce10c121697e035c3c7d7a,6.33,30,4,3,4,2,3,3
5dce10c121697e035c3c7d7b,5.33,25,5,2,2,1,1,3
5dce10c121697e035c3c7d7c,3.0,20,5,5,3,4,3,2
5dce10c121697e035c3c7d7d,5.33,25,1,2,1,3,1,1
5dce10c121697e035c3c7d7e,8.33,20,4,2,4,5,2,2
5dce10c121697e035c3c7d7f,5.33,25,1,4,4,5,1,2
5dce10c121697e035c3c7d80,2.27,10,4,1,2,3,3,4
5dce10c121697e035c3c7d81,5.33,25,1,1,4,2,3,2
5dce10c121697e035c3c7d82,3.0,30,3,1,5,5,4,3
5dce10c121697e035c3c7d83,8.33,15,1,4,4,1,4,2
5dce10c121697e035c3c7d84,8.33,15,1,1,2,1,5,1
5dce10c121697e035c3c7d85,2.33,25,2,5,3,1,5,1
5dce10c121697e035c3c7d86,2.33,10,3,5,4,1,3,4
5dce10c121697e035c3c7d87,8.33,10,5,4,4,2,2,1
5dce10c121697e035c3c7d88,4.86,30,1,5,3,2,1,1
5dce10c121697e035c3c7d89,12.5,25,1,4,4,4,4,1
5dce10c121697e035c3c7d8a,12.5,15,4,5,1,4,5,5
5dce10c121697e035c3c7d8b,5.5,10,1,5,2,2,1,5
5dce10c121697e035c3c7d8c,3.0,25,4,1,5,2,1,4
5dce10c121697e035c3c7d8d,5.33,15,2,1,5,4,4,3
5dce10c121697e035c3c7d8e,8.33,15,1,1,5,1,5,2
5dce10c121697e035c3c7d8f,3.9,20,3,3,4,4,1,4
5dce10c121697e035c3c7d90,1.33,25,1,1,3,5,3,1
5dce10c121697e035c3c7d91,5.33,20,5,2,5,5,5,5
5dce10c121697e035c3c7d92,8.33,25,1,3,2,5,1,3
5dce10c121697e035c3c7d93,4.86,15,3,3,5,3,5,5
5dce10c121697e035c3c7d94,5.33,25,4,2,4,3,2,4
5dce10c121697e035c3c7d95,8.33,15,5,4,1,1,5,5
5dce10c121697e035c3c7d96,8.33,25,5,2,1,2,4,5
5dce10c121697e035c3c7d97,3.0,10,3,2,5,4,4,5
5dce10c121697e035c3c7d98,4.5,25,2,2,3,3,1,4
5dce10c121697e035c3c7d99,12.5,25,2,2,5,1,2,4
5dce10c121697e035c3c7d9a,6.0,25,1,3,4,5,4,2
5dce10c121697e035c3c7d9b,4.5,25,2,4,5,1,3,3
5dce10c121697e035c3c7d9c,4.5,10,1,2,3,1,1,1
5dce10c121697e035c3c7d9d,12.5,10,4,1,1,5,4,1
5dce10c121697e035c3c7d9e,5.33,25,2,1,1,5,4,2
5dce10c121697e035c3c7d9f,8.33,30,3,4,5,4,2,3
5dce10c121697e035c3c7da0,1.33,25,2,2,4,4,1,5
5dce10c121697e035c3c7da1,6.33,25,3,4,4,4,1,3
5dce10c121697e035c3c7da2,8.33,25,1,4,5,1,4,4
5dce10c121697e035c3c7da3,1.33,25,1,2,3,5,1,4
5dce10c121697e035c3c7da4,8.33,20,1,2,5,1,2,1
5dce10c121697e035c3c7da5,4.17,15,5,1,3,4,5,1
5dce10c121697e035c3c7da6,2.33,25,3,2,5,1,3,3
5dce10c121697e035c3c7da7,8.33,20,2,2,4,4,5,4
5dce10c121697e035c3c7da8,8.33,15,3,5,5,1,3,3
5dce10c121697e035c3c7da9,5.33,15,5,3,5,5,2,1
5dce10c121697e035c3c7daa,12.5,25,3,3,2,4,1,5
5dce10c121697e035c3c7dab,0.5,20,1,4,4,5,4,1
5dce10c121697e035c3c7dac,8.0,20,4,3,5,1,2,1
5dce10c121697e035c3c7dad,4.5,25,4,5,2,3,4,5
5dce10c121697e035c3c7dae,4.5,25,1,5,4,1,4,1
5dce10c121697e035c3c7daf,2.77,15,5,1,4,1,5,3
5dce10c121697e035c3c7db0,4.5,25,3,4,1,1,3,1
5dce10c121697e035c3c7db1,12.5,10,4,5,5,1,5,1
5dce10c121697e035c3c7db2,6.25,30,3,5,2,2,2,3
5dce10c121697e035c3c7db3,5.33,25,5,3,3,2,4,5
5dce10c121697e035c3c7db4,8.33,30,4,1,2,2,3,1
5dce10c121697e035c3c7db5,7.0,30,3,4,2,5,4,5
5dce10c121697e035c3c7db6,4.27,25,3,2,3,4,2,5
5dce10c121697e035c3c7db7,7.0,25,1,1,3,2,5,4
5dce10c121697e035c3c7db8,5.33,25,4,5,3,1,5,2
5dce10c121697e035c3c7db9,4.33,20,2,4,5,1,5,5
5dce10c121697e035c3c7dba,8.33,30,2,1,4,1,2,1
5dce10c121697e035c3c7dbb,8.33,25,3,1,3,1,2,1
5dce10c121697e035c3c7dbc,5.33,20,5,4,3,4,1,5
5dce10c121697e035c3c7dbd,5.33,30,5,1,1,4,4,4
5dce10c121697e035c3c7dbe,4.36,10,4,5,3,4,2,2
5dce10c121697e035c3c7dbf,3.0,25,2,4,3,4,5,1
5dce10c121697e035c3c7dc0,8.33,20,5,5,3,3,5,2
5dce10c121697e035c3c7dc1,3.0,20,1,5,4,1,4,2
5dce10c121697e035c3c7dc2,2.74,20,2,5,4,1,3,1
5dce10c121697e035c3c7dc3,6.33,25,1,3,5,4,1,1
5dce10c121697e035c3c7dc4,6.33,30,4,3,5,5,5,5
5dce10c121697e035c3c7dc5,8.33,30,3,4,4,4,4,1
5dce10c121697e035c3c7dc6,4.17,15,2,5,1,3,2,4
5dce10c121697e035c3c7dc7,12.5,25,1,2,3,3,4,5
5dce10c121697e035c3c7dc8,12.5,10,2,3,3,3,5,1
5dce10c221697e035c3c7dc9,5.67,10,5,1,5,4,4,4
5dce10c221697e035c3c7dca,12.5,25,1,3,4,3,2,1
5dce10c221697e035c3c7dcb,8.0,30,3,3,4,1,3,4
5dce10c221697e035c3c7dcc,12.5,30,5,3,2,1,2,3
5dce10c221697e035c3c7dcd,12.5,25,5,1,5,1,2,1
5dce10c221697e035c3c7dce,12.5,30,5,5,4,1,3,2
5dce10c221697e035c3c7dcf,0.5,30,1,5,4,1,3,3
5dce10c221697e035c3c7dd0,1.33,25,5,1,3,1,2,3
5dce10c221697e035c3c7dd1,2.33,30,5,4,1,5,5,4
5dce10c221697e035c3c7dd2,8.33,30,5,3,4,5,3,1
5dce10c221697e035c3c7dd3,5.33,10,4,2,5,5,4,5
5dce10c221697e035c3c7dd4,7.0,25,3,5,5,1,1,1
5dce10c221697e035c3c7dd5,8.33,25,1,3,3,3,3,3
5dce10c221697e035c3c7dd6,5.33,25,1,5,3,1,1,1
5dce10c221697e035c3c7dd7,2.61,20,5,5,3,1,5,3
5dce10c221697e035c3c7dd8,12.5,25,5,5,2,3,2,2
5dce10c221697e035c3c7dd9,4.5,10,4,2,4,5,2,3
5dce10c221697e035c3c7dda,6.0,20,3,1,4,2,4,1
5dce10c221697e035c3c7ddb,4.5,25,1,5,1,1,1,4
5dce10c221697e035c3c7ddc,0.5,15,2,4,1,4,2,3
5dce10c221697e035c3c7ddd,3.87,25,1,5,1,4,5,4
5dce10c221697e035c3c7dde,12.5,25,4,4,5,2,4,3
5dce10c221697e035c3c7ddf,12.5,25,2,2,5,5,2,3
5dce10c221697e035c3c7de0,4.5,25,4,1,1,5,2,5
5dce10c221697e035c3c7de1,5.33,25,5,2,1,2,3,2
5dce10c221697e035c3c7de2,7.0,10,5,3,3,3,3,5
5dce10c221697e035c3c7de3,6.33,10,5,3,2,3,5,5
5dce10c221697e035c3c7de4,6.67,10,1,3,2,1,3,1
5dce10c221697e035c3c7de5,7.0,25,3,4,2,1,5,4
5dce10c221697e035c3c7de6,7.0,25,5,4,3,4,3,5
5dce10c221697e035c3c7de7,3.0,10,4,4,1,2,5,2
5dce10c221697e035c3c7de8,8.33,25,4,2,3,1,2,3
5dce10c221697e035c3c7de9,12.5,25,4,5,4,2,1,3
5dce10c221697e035c3c7dea,8.0,20,3,5,1,3,2,1
5dce10c221697e035c3c7deb,8.0,15,2,1,4,5,4,3
5dce10c221697e035c3c7dec,12.5,25,2,2,1,1,5,4
5dce10c221697e035c3c7ded,8.0,30,4,4,4,2,5,1
5dce10c221697e035c3c7dee,0.1,15,3,5,2,4,1,1
5dce10c221697e035c3c7def,4.5,25,5,5,3,4,4,3
5dce10c221697e035c3c7df0,12.5,30,3,4,2,4,4,1
5dce10c221697e035c3c7df1,4.5,20,5,4,2,3,4,3
5dce10c221697e035c3c7df2,0.5,25,2,1,3,5,2,4
5dce10c221697e035c3c7df3,12.5,20,1,2,3,5,5,2
5dce10c221697e035c3c7df4,4.0,10,2,2,4,2,5,2
5dce10c221697e035c3c7df5,4.33,25,2,1,1,3,1,4
5dce10c221697e035c3c7df6,5.33,25,3,2,4,5,3,4
5dce10c221697e035c3c7df7,2.33,20,5,2,1,5,3,3
5dce10c221697e035c3c7df8,2.86,25,3,5,3,1,1,4
5dce10c221697e035c3c7df9,2.0,25,5,3,2,2,1,4
5dce10c221697e035c3c7dfa,12.5,10,4,3,2,3,2,3
5dce10c221697e035c3c7dfb,12.5,25,2,3,5,2,2,5
5dce10c221697e035c3c7dfc,5.33,25,1,3,2,5,4,1
5dce10c221697e035c3c7dfd,8.33,30,1,2,1,4,1,2
5dce10c221697e035c3c7dfe,8.33,10,1,1,5,5,4,5
5dce10c221697e035c3c7dff,8.33,30,3,3,4,4,3,2
5dce10c221697e035c3c7e00,8.33,25,3,2,4,2,5,3
5dce10c221697e035c3c7e01,7.0,15,3,2,4,3,5,1
5dce10c221697e035c3c7e02,5.33,15,4,3,2,3,5,5
5dce10c221697e035c3c7e03,8.33,30,4,4,1,4,4,1
5dce10c221697e035c3c7e04,3.0,25,4,4,4,4,2,4
5dce10c221697e035c3c7e05,6.33,25,4,1,2,1,1,1
5dce10c221697e035c3c7e06,8.33,30,5,3,3,5,2,4
5dce10c221697e035c3c7e07,6.33,10,5,3,4,1,2,3
5dce10c221697e035c3c7e08,7.0,25,2,2,3,5,5,2
5dce10c221697e035c3c7e09,8.33,30,3,4,1,5,1,1
5dce10c221697e035c3c7e0a,3.0,15,2,1,1,5,2,1
5dce10c221697e035c3c7e0b,0.1,20,3,3,1,2,3,1
5dce10c221697e035c3c7e0c,8.33,25,3,2,4,5,1,1
5dce10c221697e035c3c7e0d,8.33,30,2,1,3,5,5,1
5dce10c221697e035c3c7e0e,3.0,25,2,3,2,4,2,2
5dce10c221697e035c3c7e0f,4.17,25,3,1,3,3,2,1
5dce10c221697e035c3c7e10,5.33,25,4,5,5,1,2,2
5dce10c221697e035c3c7e11,8.33,25,2,5,1,2,2,2
5dce10c221697e035c3c7e12,8.33,30,5,4,5,4,5,3
5dce10c221697e035c3c7e13,5.03,15,2,1,2,3,1,5
5dce10c221697e035c3c7e14,4.5,25,2,1,5,1,4,3
5dce10c221697e035c3c7e15,4.5,25,4,2,5,5,5,4
5dce10c221697e035c3c7e16,12.5,10,5,4,1,1,1,3
5dce10c221697e035c3c7e17,8.0,25,3,2,1,2,1,5
5dce10c221697e035c3c7e18,12.5,25,4,3,1,2,1,2
5dce10c221697e035c3c7e19,5.67,25,2,3,2,3,4,2
5dce10c221697e035c3c7e1a,12.5,25,1,1,5,5,4,2
5dce10c221697e035c3c7e1b,12.5,15,5,2,5,5,5,4
5dce10c221697e035c3c7e1c,2.0,10,1,3,3,5,5,5
5dce10c221697e035c3c7e1d,6.33,25,3,2,2,4,2,2
5dce10c221697e035c3c7e1e,8.33,20,2,2,2,5,5,3
5dce10c221697e035c3c7e1f,3.0,30,2,3,5,5,2,1
5dce10c221697e035c3c7e20,4.6,20,4,5,1,2,4,1
5dce10c221697e035c3c7e21,7.0,25,2,4,1,2,3,5
5dce10c221697e035c3c7e22,5.33,15,2,5,2,1,1,4
5dce10c221697e035c3c7e23,1.0,20,2,5,5,3,2,4
5dce10c221697e035c3c7e24,8.33,10,5,4,4,2,4,2
5dce10c221697e035c3c7e25,5.33,25,1,5,4,5,1,2
5dce10c221697e035c3c7e26,6.33,20,2,4,2,4,4,5
5dce10c221697e035c3c7e27,1.33,25,4,3,1,5,3,3
5dce10c221697e035c3c7e28,7.0,20,3,4,1,5,2,1
5dce10c221697e035c3c7e29,0.33,25,1,4,2,3,3,1
5dce10c221697e035c3c7e2a,5.33,30,3,5,3,1,4,2
5dce10c221697e035c3c7e2b,5.33,25,1,5,5,2,2,3
5dce10c221697e035c3c7e2c,3.0,30,2,3,3,4,1,4
5dce10c221697e035c3c7e2d,8.0,25,2,1,1,4,2,3
5dce10c221697e035c3c7e2e,4.5,30,2,1,2,4,3,3
5dce10c221697e035c3c7e2f,3.27,25,4,1,4,4,4,3
5dce10c221697e035c3c7e30,8.33,25,5,2,4,3,2,3
5dce10c221697e035c3c7e31,8.33,10,5,3,1,2,3,4
5dce10c221697e035c3c7e32,3.0,10,5,4,5,2,3,4
5dce10c221697e035c3c7e33,7.0,15,4,5,3,4,4,3
5dce10c221697e035c3c7e34,5.33,25,1,1,5,4,5,5
5dce10c221697e035c3c7e35,8.33,30,3,2,5,3,3,1
5dce10c221697e035c3c7e36,8.33,20,1,2,5,5,4,4
5dce10c221697e035c3c7e37,4.67,25,1,5,2,2,5,4
5dce10c221697e035c3c7e38,0.5,25,2,3,1,4,1,3
5dce10c221697e035c3c7e39,12.5,20,5,3,3,3,1,2
5dce10c221697e035c3c7e3a,6.55,20,1,2,5,3,1,5
5dce10c221697e035c3c7e3b,8.0,25,4,1,3,4,1,1
5dce10c221697e035c3c7e3c,4.5,30,4,5,4,1,3,5
5dce10c221697e035c3c7e3d,5.36,30,1,3,2,3,2,2
5dce10c221697e035c3c7e3e,3.0,25,4,5,1,2,4,1
5dce10c221697e035c3c7e3f,5.33,25,1,5,1,3,5,1
5dce10c221697e035c3c7e40,8.33,10,1,5,4,2,3,1
5dce10c221697e035c3c7e41,5.77,10,2,2,5,3,1,4
5dce10c221697e035c3c7e42,8.33,25,5,1,3,1,3,1
5dce10c221697e035c3c7e43,8.33,15,5,2,3,3,3,4
5dce10c221697e035c3c7e44,7.0,25,5,1,3,3,2,3
5dce10c221697e035c3c7e45,3.46,30,3,3,5,4,4,1
5dce10c221697e035c3c7e46,12.5,25,3,4,4,3,2,3
5dce10c221697e035c3c7e47,2.0,15,2,5,1,1,5,3
5dce10c221697e035c3c7e48,4.67,30,2,3,1,1,2,2
5dce10c221697e035c3c7e49,12.5,25,5,1,1,1,1,5
5dce10c221697e035c3c7e4a,12.5,30,4,4,3,2,4,5
5dce10c221697e035c3c7e4b,4.5,15,2,5,5,2,1,2
5dce10c221697e035c3c7e4c,6.33,25,5,2,3,2,2,4
5dce10c221697e035c3c7e4d,8.33,10,5,2,3,1,1,3
5dce10c221697e035c3c7e4e,1.0,25,4,5,4,2,2,1
5dce10c221697e035c3c7e4f,5.33,30,4,2,3,3,5,5
5dce10c221697e035c3c7e50,8.0,25,5,1,3,5,2,3
5dce10c221697e035c3c7e51,12.5,20,4,3,1,5,3,1
5dce10c221697e035c3c7e52,12.5,25,4,4,4,2,5,2
5dce10c221697e035c3c7e53,0.1,25,2,1,3,2,4,1
5dce10c221697e035c3c7e54,4.5,15,2,3,1,3,5,2
5dce10c221697e035c3c7e55,5.2,20,5,3,5,4,2,4
5dce10c221697e035c3c7e56,8.33,25,4,5,2,2,4,3
5dce10c221697e035c3c7e57,5.33,25,1,4,4,2,3,3
5dce10c221697e035c3c7e58,8.33,15,5,5,1,3,2,4
5dce10c221697e035c3c7e59,3.44,10,5,4,2,5,2,3
5dce10c221697e035c3c7e5a,7.0,25,5,3,3,3,5,5
5dce10c221697e035c3c7e5b,7.0,30,5,1,1,1,1,1
5dce10c221697e035c3c7e5c,8.33,25,5,4,5,4,1,4
5dce10c221697e035c3c7e5d,4.67,25,3,1,5,5,3,2
5dce10c221697e035c3c7e5e,12.5,25,4,3,2,3,3,2
5dce10c221697e035c3c7e5f,0.1,25,5,2,4,4,1,1
5dce10c221697e035c3c7e60,8.0,15,2,3,5,3,3,4
5dce10c221697e035c3c7e61,12.5,25,3,5,1,3,1,1
5dce10c221697e035c3c7e62,8.0,25,1,2,2,2,1,2
5dce10c221697e035c3c7e63,4.5,15,2,4,3,4,1,2
5dce10c221697e035c3c7e64,8.33,25,2,2,3,3,3,4
5dce10c221697e035c3c7e65,4.33,15,4,2,5,2,4,3
5dce10c221697e035c3c7e66,8.33,15,1,3,5,3,2,2
5dce10c221697e035c3c7e67,5.3,30,3,3,4,2,5,3
5dce10c221697e035c3c7e68,0.5,25,3,1,1,5,3,1
5dce10c221697e035c3c7e69,12.5,30,3,1,2,5,5,5
5dce10c221697e035c3c7e6a,8.0,20,3,4,1,1,2,3
5dce10c221697e035c3c7e6b,8.33,25,3,3,1,3,1,2
5dce10c221697e035c3c7e6c,5.33,20,5,2,2,3,5,1
5dce10c221697e035c3c7e6d,5.33,30,5,3,5,3,5,3
